date,state,new_cases,total_cases,net_change,hosp,icu,vent,active_cases,smooth_cases,hosp_ratio,as_at
2021-02-04,sa,1,602,1,0,0,0,7,1.2,0,2022-01-28
2021-02-05,sa,0,602,0,0,0,0,7,1.2,0,2022-01-28
2021-02-06,sa,0,602,0,0,0,0,7,1,0,2022-01-28
2021-02-07,sa,1,603,1,0,0,0,8,0.4,0,2022-01-28
2021-02-08,sa,0,603,0,0,0,0,8,0.4,0,2022-01-28
2021-02-09,sa,2,605,2,0,0,0,10,0.6,0,2022-01-28
2021-02-10,sa,1,606,1,0,0,0,11,0.8,0,2022-01-28
2021-02-11,sa,0,606,0,0,0,0,11,0.8,0,2022-01-28
2021-02-12,sa,0,606,0,0,0,0,11,0.6,0,2022-01-28
2021-02-13,sa,0,606,0,0,0,0,10,0.6,0,2022-01-28
2021-02-14,sa,0,606,0,0,0,0,10,0.2,0,2022-01-28
2021-02-15,sa,0,606,0,0,0,0,9,0,0,2022-01-28
2021-02-16,sa,2,608,2,0,0,0,7,0.4,0,2022-01-28
2021-02-17,sa,0,608,0,0,0,0,7,0.4,0,2022-01-28
2021-02-18,sa,0,608,0,0,0,0,6,0.4,0,2022-01-28
2021-02-19,sa,0,608,0,0,0,0,6,0.4,0,2022-01-28
2021-02-20,sa,2,610,2,0,0,0,8,0.8,0,2022-01-28
2021-02-21,sa,0,610,0,0,0,0,7,0.4,0,2022-01-28
2021-02-22,sa,2,612,2,0,0,0,9,0.8,0,2022-01-28
2021-02-23,sa,1,613,1,0,0,0,8,1,0,2022-01-28
2021-02-24,sa,0,613,0,0,0,0,7,1,0,2022-01-28
2021-02-25,sa,0,613,0,0,0,0,7,0.6,0,2022-01-28
2021-02-26,sa,0,613,0,0,0,0,7,0.6,0,2022-01-28
2021-02-27,sa,0,613,0,0,0,0,7,0.2,0,2022-01-28
2021-02-28,sa,3,616,3,0,0,0,10,0.6,0,2022-01-28
2021-03-01,sa,2,617,1,0,0,0,12,1,0,2022-01-28
2021-03-02,sa,1,618,1,0,0,0,11,1.2,0,2022-01-28
2021-03-03,sa,0,618,0,0,0,0,11,1.2,0,2022-01-28
2021-03-04,sa,0,618,0,0,0,0,11,1.2,0,2022-01-28
2021-03-05,sa,0,618,0,0,0,0,11,0.6,0,2022-01-28
2021-03-06,sa,0,618,0,0,0,0,9,0.2,0,2022-01-28
2021-03-07,sa,0,618,0,0,0,0,9,0,0,2022-01-28
2021-03-08,sa,2,620,2,0,0,0,9,0.4,0,2022-01-28
2021-03-09,sa,1,621,1,0,0,0,9,0.6,0,2022-01-28
2021-03-10,sa,3,624,3,0,0,0,12,1.2,0,2022-01-28
2021-03-11,sa,2,626,2,0,0,0,14,1.6,0,2022-01-28
2021-03-12,sa,5,631,5,0,0,0,19,2.6,0,2022-01-28
2021-03-13,sa,0,631,0,0,0,0,19,2.2,0,2022-01-28
2021-03-14,sa,3,634,3,0,0,0,19,2.6,0,2022-01-28
2021-03-15,sa,2,636,2,0,0,0,19,2.4,0,2022-01-28
2021-03-16,sa,2,638,2,0,0,0,20,2.4,0,2022-01-28
2021-03-17,sa,2,640,2,0,0,0,22,1.8,0,2022-01-28
2021-03-18,sa,1,641,1,0,0,0,23,2,0,2022-01-28
2021-03-19,sa,1,642,1,0,0,0,24,1.6,0,2022-01-28
2021-03-20,sa,0,642,0,0,0,0,24,1.2,0,2022-01-28
2021-03-21,sa,0,642,0,0,0,0,24,0.8,0,2022-01-28
2021-03-22,sa,0,642,0,0,0,0,22,0.4,0,2022-01-28
2021-03-23,sa,2,644,2,0,0,0,23,0.6,0,2022-01-28
2021-03-24,sa,0,644,0,0,0,0,20,0.4,0,2022-01-28
2021-03-25,sa,1,645,1,0,0,0,19,0.6,0,2022-01-28
2021-03-26,sa,3,648,3,0,0,0,17,1.2,0,2022-01-28
2021-03-27,sa,2,650,2,0,0,0,19,1.6,0,2022-01-28
2021-03-28,sa,2,652,2,0,0,0,18,1.6,0,2022-01-28
2021-03-29,sa,3,655,3,0,0,0,19,2.2,0,2022-01-28
2021-03-30,sa,0,655,0,0,0,0,17,2,0,2022-01-28
2021-03-31,sa,1,656,1,0,0,0,16,1.6,0,2022-01-28
2021-04-01,sa,2,658,2,0,0,0,17,1.6,0,2022-01-28
2021-04-02,sa,0,658,0,0,0,0,16,1.2,0,2022-01-28
2021-04-03,sa,1,659,1,1,1,0,17,0.8,0.058823529411764705,2022-01-28
2021-04-04,sa,2,661,2,1,1,0,19,1.2,0.05263157894736842,2022-01-28
2021-04-05,sa,0,661,0,1,1,0,19,1,0.05263157894736842,2022-01-28
2021-04-06,sa,1,662,1,1,1,0,18,0.8,0.05555555555555555,2022-01-28
2021-04-07,sa,1,663,1,1,1,0,19,1,0.05263157894736842,2022-01-28
2021-04-08,sa,2,665,2,1,1,0,20,1.2,0.05,2022-01-28
2021-04-09,sa,0,665,0,1,1,0,17,0.8,0.058823529411764705,2022-01-28
2021-04-10,sa,1,666,1,1,1,0,16,1,0.0625,2022-01-28
2021-04-11,sa,0,666,0,1,1,0,14,0.8,0.07142857142857142,2022-01-28
2021-04-12,sa,8,674,8,1,1,0,19,2.2,0.05263157894736842,2022-01-28
2021-04-13,sa,1,675,1,1,1,0,20,2,0.05,2022-01-28
2021-04-14,sa,2,677,2,1,1,0,21,2.4,0.047619047619047616,2022-01-28
2021-04-15,sa,1,678,1,1,1,0,20,2.4,0.05,2022-01-28
2021-04-16,sa,4,682,4,1,1,0,24,3.2,0.041666666666666664,2022-01-28
2021-04-17,sa,0,682,0,1,1,0,23,1.6,0.043478260869565216,2022-01-28
2021-04-18,sa,6,688,6,1,1,0,27,2.6,0.037037037037037035,2022-01-28
2021-04-19,sa,3,691,3,3,1,0,30,2.8,0.1,2022-01-28
2021-04-20,sa,2,693,2,2,0,0,31,3,0.06451612903225806,2022-01-28
2021-04-21,sa,9,702,9,2,0,0,39,4,0.05128205128205128,2022-01-28
2021-04-22,sa,1,703,1,2,0,0,38,4.2,0.05263157894736842,2022-01-28
2021-04-23,sa,1,704,1,1,0,0,39,3.2,0.02564102564102564,2022-01-28
2021-04-24,sa,1,705,1,1,0,0,39,2.8,0.02564102564102564,2022-01-28
2021-04-25,sa,14,719,14,1,0,0,53,5.2,0.018867924528301886,2022-01-28
2021-04-26,sa,1,720,1,2,0,0,46,3.6,0.043478260869565216,2022-01-28
2021-04-27,sa,0,719,-1,2,0,0,45,3.4,0.044444444444444446,2022-01-28
2021-04-28,sa,3,722,3,1,0,0,46,3.8,0.021739130434782608,2022-01-28
2021-04-29,sa,2,724,2,2,0,0,47,4,0.0425531914893617,2022-01-28
2021-04-30,sa,2,725,1,2,0,0,45,1.6,0.044444444444444446,2022-01-28
2021-05-01,sa,2,727,2,1,0,0,47,1.8,0.02127659574468085,2022-01-28
2021-05-02,sa,3,730,3,1,0,0,44,2.4,0.022727272727272728,2022-01-28
2021-05-03,sa,2,732,2,2,0,0,43,2.2,0.046511627906976744,2022-01-28
2021-05-04,sa,1,733,1,2,0,0,42,2,0.047619047619047616,2022-01-28
2021-05-05,sa,2,735,2,1,0,0,35,2,0.02857142857142857,2022-01-28
2021-05-06,sa,3,738,3,1,0,0,37,2.2,0.02702702702702703,2022-01-28
2021-05-07,sa,0,738,0,1,0,0,36,1.6,0.027777777777777776,2022-01-28
2021-05-08,sa,2,740,2,1,0,0,37,1.6,0.02702702702702703,2022-01-28
2021-05-09,sa,0,740,0,1,0,0,23,1.4,0.043478260869565216,2022-01-28
2021-05-10,sa,0,740,0,1,0,0,22,1,0.045454545454545456,2022-01-28
2021-05-11,sa,1,741,1,2,1,0,23,0.6,0.08695652173913043,2022-01-28
2021-05-12,sa,0,741,0,2,1,0,20,0.6,0.1,2022-01-28
2021-05-13,sa,0,741,0,2,1,0,18,0.2,0.1111111111111111,2022-01-28
2021-05-14,sa,1,742,1,2,1,0,17,0.4,0.11764705882352941,2022-01-28
2021-05-15,sa,0,742,0,2,1,0,15,0.4,0.13333333333333333,2022-01-28
2021-05-16,sa,0,742,0,2,1,0,12,0.2,0.16666666666666666,2022-01-28
2021-05-17,sa,4,746,4,2,1,0,14,1,0.14285714285714285,2022-01-28
2021-05-18,sa,0,746,0,2,0,0,13,1,0.15384615384615385,2022-01-28
2021-05-19,sa,1,747,1,2,0,0,12,1,0.16666666666666666,2022-01-28
2021-05-20,sa,1,748,1,1,0,0,10,1.2,0.1,2022-01-28
2021-05-21,sa,0,748,0,0,0,0,10,1.2,0,2022-01-28
2021-05-22,sa,0,748,0,0,0,0,8,0.4,0,2022-01-28
2021-05-23,sa,1,749,1,0,0,0,9,0.6,0,2022-01-28
2021-05-24,sa,1,750,1,0,0,0,10,0.6,0,2022-01-28
2021-05-25,sa,2,752,2,0,0,0,11,0.8,0,2022-01-28
2021-05-26,sa,0,752,0,0,0,0,11,0.8,0,2022-01-28
2021-05-27,sa,0,752,0,0,0,0,11,0.8,0,2022-01-28
2021-05-28,sa,0,752,0,0,0,0,10,0.6,0,2022-01-28
2021-05-29,sa,2,754,2,0,0,0,12,0.8,0,2022-01-28
2021-05-30,sa,0,754,0,0,0,0,12,0.4,0,2022-01-28
2021-05-31,sa,0,754,0,0,0,0,8,0.4,0,2022-01-28
2021-06-01,sa,6,760,6,0,0,0,14,1.6,0,2022-01-28
2021-06-02,sa,1,760,0,0,0,0,14,1.8,0,2022-01-28
2021-06-03,sa,1,761,1,1,0,0,14,1.6,0.07142857142857142,2022-01-28
2021-06-04,sa,1,762,1,1,0,0,15,1.8,0.06666666666666667,2022-01-28
2021-06-05,sa,2,764,2,1,0,0,17,2.2,0.058823529411764705,2022-01-28
2021-06-06,sa,3,767,3,1,0,0,19,1.6,0.05263157894736842,2022-01-28
2021-06-07,sa,2,769,2,1,0,0,20,1.8,0.05,2022-01-28
2021-06-08,sa,1,769,0,0,0,0,19,1.8,0,2022-01-28
2021-06-09,sa,2,770,1,0,0,0,21,2,0,2022-01-28
2021-06-10,sa,1,771,1,0,0,0,22,1.8,0,2022-01-28
2021-06-11,sa,3,774,3,0,0,0,25,1.8,0,2022-01-28
2021-06-12,sa,1,775,1,0,0,0,24,1.6,0,2022-01-28
2021-06-13,sa,0,775,0,0,0,0,24,1.4,0,2022-01-28
2021-06-14,sa,1,776,1,0,0,0,25,1.2,0,2022-01-28
2021-06-15,sa,4,780,4,0,0,0,23,1.8,0,2022-01-28
2021-06-16,sa,1,781,1,1,0,0,23,1.4,0.043478260869565216,2022-01-28
2021-06-17,sa,3,784,3,1,0,0,25,1.8,0.04,2022-01-28
2021-06-18,sa,1,785,1,1,0,0,25,2,0.04,2022-01-28
2021-06-19,sa,0,785,0,1,0,0,23,1.8,0.043478260869565216,2022-01-28
2021-06-20,sa,3,788,3,1,0,0,23,1.6,0.043478260869565216,2022-01-28
2021-06-21,sa,0,788,0,1,0,0,21,1.4,0.047619047619047616,2022-01-28
2021-06-22,sa,0,788,0,1,0,0,20,0.8,0.05,2022-01-28
2021-06-23,sa,4,792,4,0,0,0,22,1.4,0,2022-01-28
2021-06-24,sa,0,789,-3,0,0,0,21,1.4,0,2022-01-28
2021-06-25,sa,2,791,2,0,0,0,20,1.2,0,2022-01-28
2021-06-26,sa,3,794,3,0,0,0,22,1.8,0,2022-01-28
2021-06-27,sa,0,794,0,0,0,0,22,1.8,0,2022-01-28
2021-06-28,sa,2,796,2,0,0,0,23,1.4,0,2022-01-28
2021-06-29,sa,11,807,11,0,0,0,30,3.6,0,2022-01-28
2021-06-30,sa,0,807,0,0,0,0,29,3.2,0,2022-01-28
2021-07-01,sa,2,809,2,0,0,0,28,3,0,2022-01-28
2021-07-02,sa,1,810,1,0,0,0,28,3.2,0,2022-01-28
2021-07-03,sa,2,812,2,0,0,0,30,3.2,0,2022-01-28
2021-07-04,sa,1,813,1,0,0,0,28,1.2,0,2022-01-28
2021-07-05,sa,0,813,0,1,0,0,28,1.2,0.03571428571428571,2022-01-28
2021-07-06,sa,0,813,0,1,0,0,28,0.8,0.03571428571428571,2022-01-28
2021-07-07,sa,1,814,1,1,0,0,25,0.8,0.04,2022-01-28
2021-07-08,sa,2,816,2,1,0,0,27,0.8,0.037037037037037035,2022-01-28
2021-07-09,sa,2,818,2,2,0,0,27,1,0.07407407407407407,2022-01-28
2021-07-10,sa,1,819,1,2,0,0,25,1.2,0.08,2022-01-28
2021-07-11,sa,2,821,2,2,0,0,27,1.6,0.07407407407407407,2022-01-28
2021-07-12,sa,0,821,0,0,0,0,25,1.4,0,2022-01-28
2021-07-13,sa,2,823,2,0,0,0,16,1.4,0,2022-01-28
2021-07-14,sa,2,825,2,0,0,0,18,1.4,0,2022-01-28
2021-07-15,sa,6,831,6,0,0,0,22,2.4,0,2022-01-28
2021-07-16,sa,0,831,0,0,0,0,21,2,0,2022-01-28
2021-07-17,sa,0,831,0,0,0,0,19,2,0,2022-01-28
2021-07-18,sa,3,834,3,1,0,0,21,2.2,0.047619047619047616,2022-01-28
2021-07-19,sa,4,838,4,1,0,0,25,2.6,0.04,2022-01-28
2021-07-20,sa,3,841,3,1,0,0,28,2,0.03571428571428571,2022-01-28
2021-07-21,sa,6,847,6,1,0,0,33,3.2,0.030303030303030304,2022-01-28
2021-07-22,sa,4,851,4,1,0,0,35,4,0.02857142857142857,2022-01-28
2021-07-23,sa,1,852,1,2,0,0,34,3.6,0.058823529411764705,2022-01-28
2021-07-24,sa,3,855,3,2,0,0,36,3.4,0.05555555555555555,2022-01-28
2021-07-25,sa,2,857,2,2,0,0,36,3.2,0.05555555555555555,2022-01-28
2021-07-26,sa,0,857,0,2,0,0,36,2,0.05555555555555555,2022-01-28
2021-07-27,sa,0,857,0,2,0,0,34,1.2,0.058823529411764705,2022-01-28
2021-07-28,sa,2,859,2,2,0,0,34,1.4,0.058823529411764705,2022-01-28
2021-07-29,sa,0,859,0,2,0,0,28,0.8,0.07142857142857142,2022-01-28
2021-07-30,sa,0,859,0,2,0,0,28,0.4,0.07142857142857142,2022-01-28
2021-07-31,sa,3,862,3,4,0,0,31,1,0.12903225806451613,2022-01-28
2021-08-01,sa,1,863,1,3,0,0,29,1.2,0.10344827586206896,2022-01-28
2021-08-02,sa,0,863,0,2,0,0,25,0.8,0.08,2022-01-28
2021-08-03,sa,3,866,3,2,0,0,25,1.4,0.08,2022-01-28
2021-08-04,sa,0,866,0,3,1,0,19,1.4,0.15789473684210525,2022-01-28
2021-08-05,sa,0,866,0,3,1,0,15,0.8,0.2,2022-01-28
2021-08-06,sa,0,866,0,3,0,0,14,0.6,0.21428571428571427,2022-01-28
2021-08-07,sa,2,868,2,3,1,0,13,1,0.23076923076923078,2022-01-28
2021-08-08,sa,0,868,0,3,1,0,11,0.4,0.2727272727272727,2022-01-28
2021-08-09,sa,0,868,0,2,0,0,11,0.4,0.18181818181818182,2022-01-28
2021-08-10,sa,0,868,0,2,0,0,11,0.4,0.18181818181818182,2022-01-28
2021-08-11,sa,0,868,0,3,1,0,9,0.4,0.3333333333333333,2022-01-28
2021-08-12,sa,0,868,0,3,1,0,9,0,0.3333333333333333,2022-01-28
2021-08-13,sa,0,868,0,2,1,0,9,0,0.2222222222222222,2022-01-28
2021-08-14,sa,0,868,0,2,1,0,6,0,0.3333333333333333,2022-01-28
2021-08-15,sa,0,868,0,3,0,0,5,0,0.6,2022-01-28
2021-08-16,sa,0,868,0,3,0,0,5,0,0.6,2022-01-28
2021-08-17,sa,0,868,0,3,0,0,2,0,1.5,2022-01-28
2021-08-18,sa,1,869,1,2,0,0,3,0.2,0.6666666666666666,2022-01-28
2021-08-19,sa,0,869,0,2,0,0,3,0.2,0.6666666666666666,2022-01-28
2021-08-20,sa,0,869,0,1,1,0,3,0.2,0.3333333333333333,2022-01-28
2021-08-21,sa,0,869,0,1,0,0,1,0.2,1,2022-01-28
2021-08-22,sa,1,870,1,1,0,0,2,0.4,0.5,2022-01-28
2021-08-23,sa,0,870,0,1,0,0,2,0.2,0.5,2022-01-28
2021-08-24,sa,0,870,0,1,0,0,2,0.2,0.5,2022-01-28
2021-08-25,sa,0,870,0,1,0,0,2,0.2,0.5,2022-01-28
2021-08-26,sa,0,870,0,1,0,0,2,0.2,0.5,2022-01-28
2021-08-27,sa,1,871,1,1,0,0,3,0.2,0.3333333333333333,2022-01-28
2021-08-28,sa,0,871,0,1,0,0,3,0.2,0.3333333333333333,2022-01-28
2021-08-29,sa,0,871,0,1,0,0,3,0.2,0.3333333333333333,2022-01-28
2021-08-30,sa,0,871,0,1,0,0,3,0.2,0.3333333333333333,2022-01-28
2021-08-31,sa,0,871,0,1,0,0,3,0.2,0.3333333333333333,2022-01-28
2021-09-01,sa,4,875,4,1,0,0,6,0.8,0.16666666666666666,2022-01-28
2021-09-02,sa,2,877,2,1,0,0,8,1.2,0.125,2022-01-28
2021-09-03,sa,2,879,2,1,0,0,10,1.6,0.1,2022-01-28
2021-09-04,sa,2,880,1,1,0,0,12,2,0.08333333333333333,2022-01-28
2021-09-05,sa,1,881,1,1,0,0,12,2.2,0.08333333333333333,2022-01-28
2021-09-06,sa,6,888,7,1,0,0,18,2.6,0.05555555555555555,2022-01-28
2021-09-07,sa,1,889,1,1,0,0,19,2.4,0.05263157894736842,2022-01-28
2021-09-08,sa,2,891,2,1,0,0,21,2.4,0.047619047619047616,2022-01-28
2021-09-09,sa,0,891,0,14,0,0,21,2,0.6666666666666666,2022-01-28
2021-09-10,sa,1,892,1,1,0,0,21,2,0.047619047619047616,2022-01-28
2021-09-11,sa,2,894,2,1,0,0,23,1.2,0.043478260869565216,2022-01-28
2021-09-12,sa,1,895,1,1,0,0,24,1.2,0.041666666666666664,2022-01-28
2021-09-13,sa,1,896,1,0,0,0,25,1,0,2022-01-28
2021-09-14,sa,0,896,0,0,0,0,25,1,0,2022-01-28
2021-09-15,sa,2,898,2,0,0,0,23,1.2,0,2022-01-28
2021-09-16,sa,0,898,0,0,0,0,21,0.8,0,2022-01-28
2021-09-17,sa,0,898,0,0,0,0,19,0.6,0,2022-01-28
2021-09-18,sa,0,898,0,0,0,0,17,0.4,0,2022-01-28
2021-09-19,sa,0,898,0,0,0,0,16,0.4,0,2022-01-28
2021-09-20,sa,0,898,0,0,0,0,10,0,0,2022-01-28
2021-09-21,sa,1,899,1,0,0,0,10,0.2,0,2022-01-28
2021-09-22,sa,1,900,1,0,0,0,9,0.4,0,2022-01-28
2021-09-23,sa,0,900,0,0,0,0,9,0.4,0,2022-01-28
2021-09-24,sa,0,900,0,0,0,0,8,0.4,0,2022-01-28
2021-09-25,sa,1,901,1,0,0,0,7,0.6,0,2022-01-28
2021-09-26,sa,0,901,0,0,0,0,6,0.4,0,2022-01-28
2021-09-27,sa,0,901,0,0,0,0,5,0.2,0,2022-01-28
2021-09-28,sa,0,901,0,0,0,0,5,0.2,0,2022-01-28
2021-09-29,sa,0,901,0,0,0,0,3,0.2,0,2022-01-28
2021-09-30,sa,1,902,1,0,0,0,4,0.2,0,2022-01-28
2021-10-01,sa,2,904,2,0,0,0,6,0.6,0,2022-01-28
2021-10-02,sa,1,905,1,0,0,0,7,0.8,0,2022-01-28
2021-10-03,sa,1,906,1,0,0,0,8,1,0,2022-01-28
2021-10-04,sa,0,907,1,0,0,0,8,1,0,2022-01-28
2021-10-05,sa,0,907,0,0,0,0,7,0.8,0,2022-01-28
2021-10-06,sa,0,907,0,0,0,0,6,0.4,0,2022-01-28
2021-10-07,sa,1,908,1,0,0,0,7,0.4,0,2022-01-28
2021-10-08,sa,1,909,1,0,0,0,8,0.4,0,2022-01-28
2021-10-09,sa,1,910,1,0,0,0,8,0.6,0,2022-01-28
2021-10-10,sa,3,913,3,0,0,0,11,1.2,0,2022-01-28
2021-10-11,sa,1,914,1,0,0,0,12,1.4,0,2022-01-28
2021-10-12,sa,1,914,0,0,0,0,13,1.4,0,2022-01-28
2021-10-13,sa,0,914,0,0,0,0,13,1.2,0,2022-01-28
2021-10-14,sa,0,914,0,0,0,0,12,1,0,2022-01-28
2021-10-15,sa,1,915,1,0,0,0,11,0.6,0,2022-01-28
2021-10-16,sa,0,915,0,0,0,0,10,0.4,0,2022-01-28
2021-10-17,sa,0,915,0,0,0,0,9,0.2,0,2022-01-28
2021-10-18,sa,1,916,1,0,0,0,10,0.4,0,2022-01-28
2021-10-19,sa,0,916,0,0,0,0,10,0.4,0,2022-01-28
2021-10-20,sa,1,917,1,0,0,0,11,0.4,0,2022-01-28
2021-10-21,sa,0,917,0,0,0,0,10,0.4,0,2022-01-28
2021-10-22,sa,0,917,0,0,0,0,9,0.4,0,2022-01-28
2021-10-23,sa,1,918,1,0,0,0,9,0.4,0,2022-01-28
2021-10-24,sa,0,918,0,0,0,0,6,0.4,0,2022-01-28
2021-10-25,sa,0,918,0,0,0,0,5,0.2,0,2022-01-28
2021-10-26,sa,0,918,0,0,0,0,4,0.2,0,2022-01-28
2021-10-27,sa,0,918,0,0,0,0,4,0.2,0,2022-01-28
2021-10-28,sa,0,918,0,0,0,0,4,0,0,2022-01-28
2021-10-29,sa,0,918,0,0,0,0,3,0,0,2022-01-28
2021-10-30,sa,0,918,0,0,0,0,3,0,0,2022-01-28
2021-10-31,sa,0,918,0,0,0,0,3,0,0,2022-01-28
2021-11-01,sa,0,918,0,0,0,0,2,0,0,2022-01-28
2021-11-02,sa,0,918,0,0,0,0,2,0,0,2022-01-28
2021-11-03,sa,0,918,0,0,0,0,1,0,0,2022-01-28
2021-11-04,sa,0,918,0,0,0,0,1,0,0,2022-01-28
2021-11-05,sa,0,918,0,0,0,0,1,0,0,2022-01-28
2021-11-06,sa,0,918,0,0,0,0,0,0,NA,2022-01-28
2021-11-07,sa,0,918,0,0,0,0,0,0,NA,2022-01-28
2021-11-08,sa,0,918,0,0,0,0,0,0,NA,2022-01-28
2021-11-09,sa,0,918,0,0,0,0,0,0,NA,2022-01-28
2021-11-10,sa,0,918,0,0,0,0,0,0,NA,2022-01-28
2021-11-11,sa,1,919,1,0,0,0,1,0.2,0,2022-01-28
2021-11-12,sa,1,920,1,0,0,0,2,0.4,0,2022-01-28
2021-11-13,sa,0,920,0,0,0,0,2,0.4,0,2022-01-28
2021-11-14,sa,0,920,0,0,0,0,2,0.4,0,2022-01-28
2021-11-15,sa,1,921,1,0,0,0,3,0.6,0,2022-01-28
2021-11-16,sa,0,921,0,0,0,0,3,0.4,0,2022-01-28
2021-11-17,sa,0,921,0,0,0,0,3,0.2,0,2022-01-28
2021-11-18,sa,1,922,1,0,0,0,4,0.4,0,2022-01-28
2021-11-19,sa,0,922,0,0,0,0,4,0.4,0,2022-01-28
2021-11-20,sa,0,922,0,0,0,0,4,0.2,0,2022-01-28
2021-11-21,sa,0,922,0,0,0,0,4,0.2,0,2022-01-28
2021-11-22,sa,0,922,0,0,0,0,4,0.2,0,2022-01-28
2021-11-23,sa,0,922,0,0,0,0,4,0,0,2022-01-28
2021-11-24,sa,3,926,4,0,0,0,7,0.6,0,2022-01-28
2021-11-25,sa,2,928,2,0,0,0,8,1,0,2022-01-28
2021-11-26,sa,3,931,3,0,0,0,10,1.6,0,2022-01-28
2021-11-27,sa,0,931,0,0,0,0,10,1.6,0,2022-01-28
2021-11-28,sa,1,932,1,0,0,0,11,1.8,0,2022-01-28
2021-11-29,sa,0,932,0,0,0,0,10,1.2,0,2022-01-28
2021-11-30,sa,3,934,2,0,0,0,13,1.4,0,2022-01-28
2021-12-01,sa,18,953,19,0,0,0,31,4.4,0,2022-01-28
2021-12-02,sa,4,957,4,1,0,0,34,5.2,0.029411764705882353,2022-01-28
2021-12-03,sa,5,962,5,1,0,0,39,6,0.02564102564102564,2022-01-28
2021-12-04,sa,6,968,6,1,0,0,45,7.2,0.022222222222222223,2022-01-28
2021-12-05,sa,4,971,3,1,0,0,49,7.4,0.02040816326530612,2022-01-28
2021-12-06,sa,4,975,4,2,0,0,53,4.6,0.03773584905660377,2022-01-28
2021-12-07,sa,3,976,1,2,0,0,56,4.4,0.03571428571428571,2022-01-28
2021-12-08,sa,7,983,7,2,0,0,60,4.8,0.03333333333333333,2022-01-28
2021-12-09,sa,8,991,8,2,0,0,66,5.2,0.030303030303030304,2022-01-28
2021-12-10,sa,7,998,7,3,0,0,70,5.8,0.04285714285714286,2022-01-28
2021-12-11,sa,10,1008,10,3,0,0,80,7,0.0375,2022-01-28
2021-12-12,sa,13,1020,12,3,0,0,92,9,0.03260869565217391,2022-01-28
2021-12-13,sa,12,1031,11,2,0,0,104,10,0.019230769230769232,2022-01-28
2021-12-14,sa,25,1057,26,2,0,0,126,13.4,0.015873015873015872,2022-01-28
2021-12-15,sa,24,1081,24,1,0,0,132,16.8,0.007575757575757576,2022-01-28
2021-12-16,sa,24,1143,62,2,0,0,152,19.6,0.013157894736842105,2022-01-28
2021-12-17,sa,73,1216,73,2,0,0,220,31.6,0.00909090909090909,2022-01-28
2021-12-18,sa,80,1296,80,4,0,0,294,45.2,0.013605442176870748,2022-01-28
2021-12-19,sa,105,1400,104,6,0,0,395,61.2,0.015189873417721518,2022-01-28
2021-12-20,sa,154,1554,154,7,0,0,545,87.2,0.012844036697247707,2022-01-28
2021-12-21,sa,198,1747,193,5,0,0,740,122,0.006756756756756757,2022-01-28
2021-12-22,sa,484,2229,482,8,1,1,1217,204.2,0.00657354149548069,2022-01-28
2021-12-23,sa,688,2917,688,8,1,1,1897,325.8,0.004217185028993147,2022-01-28
2021-12-24,sa,634,3550,633,12,2,1,2524,431.6,0.004754358161648178,2022-01-28
2021-12-25,sa,774,4324,774,17,3,1,3288,555.6,0.005170316301703163,2022-01-28
2021-12-26,sa,842,5162,838,23,4,1,4117,684.4,0.00558659217877095,2022-01-28
2021-12-27,sa,995,6160,998,36,5,1,5100,786.6,0.007058823529411765,2022-01-28
2021-12-28,sa,1472,7625,1465,37,3,1,6547,943.4,0.005651443409195051,2022-01-28
2021-12-29,sa,1374,8993,1368,37,4,1,7897,1091.4,0.004685323540585032,2022-01-28
2021-12-30,sa,2093,11078,2085,44,4,1,9966,1355.2,0.004415011037527594,2022-01-28
2021-12-31,sa,2108,13178,2100,71,4,1,12001,1608.4,0.00591617365219565,2022-01-28
2022-01-01,sa,2298,15473,2295,82,7,1,14219,1869,0.005766931570433926,2022-01-28
2022-01-02,sa,2552,18021,2548,94,9,0,16666,2085,0.005640225609024361,2022-01-28
2022-01-03,sa,3246,21255,3234,102,12,1,19758,2459.4,0.00516246583662314,2022-01-28
2022-01-04,sa,3493,24745,3490,125,12,1,23053,2739.4,0.0054222877716566175,2022-01-28
2022-01-05,sa,3070,27813,3068,123,12,1,25639,2931.8,0.004797378992940442,2022-01-28
2022-01-06,sa,3707,31513,3700,144,16,1,28658,3213.6,0.005024774931956173,2022-01-28
2022-01-07,sa,4274,35786,4273,164,16,2,32298,3558,0.005077713790327574,2022-01-28
2022-01-08,sa,4506,40294,4508,176,18,2,36030,3810,0.004884818207049681,2022-01-28
2022-01-09,sa,4024,44313,4019,188,21,4,39212,3916.2,0.004794450678363766,2022-01-28
2022-01-10,sa,2921,47190,2877,211,22,4,41138,3886.4,0.00512907773834411,2022-01-28
2022-01-11,sa,3715,51567,4377,190,27,6,43381,3888,0.0043797976072474125,2022-01-28
2022-01-12,sa,3669,55145,3578,225,26,7,45676,3767,0.004926000525440056,2022-01-28
2022-01-13,sa,5679,62511,7366,246,20,8,49262,4001.6,0.004993707117047623,2022-01-28
2022-01-14,sa,4349,67992,5481,236,26,7,51503,4066.6,0.0045822573442323745,2022-01-28
2022-01-15,sa,3450,71393,3401,220,26,6,52655,4172.4,0.0041781407273763175,2022-01-28
2022-01-16,sa,3829,76897,5504,227,26,5,53932,4195.2,0.004209003930875918,2022-01-28
2022-01-17,sa,3079,78301,1404,285,24,5,53765,4077.2,0.005300846275458012,2022-01-28
